# t X Y Z X_set Y_set Z_set
0.037000 0.000000 0.000000 0.593585 0.000000 0.000000 0.000000
0.038000 0.000000 0.000000 0.593232 0.000000 0.000000 0.000000
0.039000 0.000000 0.000000 0.592870 0.000000 0.000000 0.000000
0.040000 0.000000 0.000000 0.592499 0.000000 0.000000 0.000000
0.041000 0.000000 0.000000 0.592118 0.000000 0.000000 0.000000
0.042000 0.000000 0.000000 0.591728 0.000000 0.000000 0.000000
0.043000 0.000000 0.000000 0.591329 0.000000 0.000000 0.000000
0.044000 0.000000 0.000000 0.590920 0.000000 0.000000 0.000000
0.045000 0.000000 0.000000 0.590503 0.000000 0.000000 0.000000
0.046000 0.000000 0.000000 0.590076 0.000000 0.000000 0.000000
0.047000 0.000000 0.000000 0.589640 0.000000 0.000000 0.000000
0.048000 0.000000 0.000000 0.589195 0.000000 0.000000 0.000000
0.049000 0.000000 0.000000 0.588741 0.000000 0.000000 0.000000
0.050000 0.000000 0.000000 0.588277 0.000000 0.000000 0.000000
0.051000 0.000000 0.000000 0.587805 0.000000 0.000000 0.000000
0.052000 0.000000 0.000000 0.587323 0.000000 0.000000 0.000000
0.053000 0.000000 0.000000 0.586833 0.000000 0.000000 0.000000
0.054000 0.000000 0.000000 0.586333 0.000000 0.000000 0.000000
0.055000 0.000000 0.000000 0.585824 0.000000 0.000000 0.000000
0.056000 0.000000 0.000000 0.585307 0.000000 0.000000 0.000000
0.057000 0.000000 0.000000 0.584780 0.000000 0.000000 0.000000
0.058000 0.000000 0.000000 0.584244 0.000000 0.000000 0.000000
0.059000 0.000000 0.000000 0.583699 0.000000 0.000000 0.000000
0.060000 0.000000 0.000000 0.583146 0.000000 0.000000 0.000000
0.061000 0.000000 0.000000 0.582583 0.000000 0.000000 0.000000
0.062000 0.000000 0.000000 0.582011 0.000000 0.000000 0.000000
0.063000 0.000000 0.000000 0.581431 0.000000 0.000000 0.000000
0.064000 0.000000 0.000000 0.580841 0.000000 0.000000 0.000000
0.065000 0.000000 0.000000 0.580243 0.000000 0.000000 0.000000
0.066000 0.000000 0.000000 0.579635 0.000000 0.000000 0.000000
0.067000 0.000000 0.000000 0.579019 0.000000 0.000000 0.000000
0.068000 0.000000 0.000000 0.578394 0.000000 0.000000 0.000000
0.069000 0.000000 0.000000 0.577760 0.000000 0.000000 0.000000
0.070000 0.000000 0.000000 0.577117 0.000000 0.000000 0.000000
0.071000 0.000000 0.000000 0.576465 0.000000 0.000000 0.000000
0.072000 0.000000 0.000000 0.575805 0.000000 0.000000 0.000000
0.073000 0.000000 0.000000 0.575135 0.000000 0.000000 0.000000
0.074000 0.000000 0.000000 0.574457 0.000000 0.000000 0.000000
0.075000 0.000000 0.000000 0.573770 0.000000 0.000000 0.000000
0.076000 0.000000 0.000000 0.573075 0.000000 0.000000 0.000000
0.077000 0.000000 0.000000 0.572370 0.000000 0.000000 0.000000
0.078000 0.000000 0.000000 0.571657 0.000000 0.000000 0.000000
0.079000 0.000000 0.000000 0.570935 0.000000 0.000000 0.000000
0.080000 0.000000 0.000000 0.570205 0.000000 0.000000 0.000000
0.081000 0.000000 0.000000 0.569465 0.000000 0.000000 0.000000
0.082000 0.000000 0.000000 0.568717 0.000000 0.000000 0.000000
0.083000 0.000000 0.000000 0.567961 0.000000 0.000000 0.000000
0.084000 0.000000 0.000000 0.567195 0.000000 0.000000 0.000000
0.085000 0.000000 0.000000 0.566421 0.000000 0.000000 0.000000
0.086000 0.000000 0.000000 0.565639 0.000000 0.000000 0.000000
0.087000 0.000000 0.000000 0.564847 0.000000 0.000000 0.000000
0.088000 0.000000 0.000000 0.564047 0.000000 0.000000 0.000000
0.089000 0.000000 0.000000 0.563239 0.000000 0.000000 0.000000
0.090000 0.000000 0.000000 0.562422 0.000000 0.000000 0.000000
0.091000 0.000000 0.000000 0.561596 0.000000 0.000000 0.000000
0.092000 0.000000 0.000000 0.560762 0.000000 0.000000 0.000000
0.093000 0.000000 0.000000 0.559919 0.000000 0.000000 0.000000
0.094000 0.000000 0.000000 0.559068 0.000000 0.000000 0.000000
0.095000 0.000000 0.000000 0.558208 0.000000 0.000000 0.000000
0.096000 0.000000 0.000000 0.557340 0.000000 0.000000 0.000000
0.097000 0.000000 0.000000 0.556463 0.000000 0.000000 0.000000
0.098000 0.000000 0.000000 0.555578 0.000000 0.000000 0.000000
0.099000 0.000000 0.000000 0.554684 0.000000 0.000000 0.000000
0.100000 0.000000 0.000000 0.553782 0.000000 0.000000 0.000000
0.101000 0.000000 0.000000 0.552871 0.000000 0.000000 0.000000
0.102000 0.000000 0.000000 0.551952 0.000000 0.000000 0.000000
0.103000 0.000000 0.000000 0.551024 0.000000 0.000000 0.000000
0.104000 0.000000 0.000000 0.550088 0.000000 0.000000 0.000000
0.105000 0.000000 0.000000 0.549144 0.000000 0.000000 0.000000
0.106000 0.000000 0.000000 0.548191 0.000000 0.000000 0.000000
0.107000 0.000000 0.000000 0.547230 0.000000 0.000000 0.000000
0.108000 0.000000 0.000000 0.546261 0.000000 0.000000 0.000000
0.109000 0.000000 0.000000 0.545283 0.000000 0.000000 0.000000
0.110000 0.000000 0.000000 0.544297 0.000000 0.000000 0.000000
0.111000 0.000000 0.000000 0.543302 0.000000 0.000000 0.000000
0.112000 0.000000 0.000000 0.542300 0.000000 0.000000 0.000000
0.113000 0.000000 0.000000 0.541288 0.000000 0.000000 0.000000
0.114000 0.000000 0.000000 0.540269 0.000000 0.000000 0.000000
0.115000 0.000000 0.000000 0.539241 0.000000 0.000000 0.000000
0.116000 0.000000 0.000000 0.538206 0.000000 0.000000 0.000000
0.117000 0.000000 0.000000 0.537161 0.000000 0.000000 0.000000
0.118000 0.000000 0.000000 0.536109 0.000000 0.000000 0.000000
0.119000 0.000000 0.000000 0.535049 0.000000 0.000000 0.000000
0.120000 0.000000 0.000000 0.533980 0.000000 0.000000 0.000000
0.121000 0.000000 0.000000 0.532903 0.000000 0.000000 0.000000
0.122000 0.000000 0.000000 0.531818 0.000000 0.000000 0.000000
0.123000 0.000000 0.000000 0.530724 0.000000 0.000000 0.000000
0.124000 0.000000 0.000000 0.529623 0.000000 0.000000 0.000000
0.125000 0.000000 0.000000 0.528513 0.000000 0.000000 0.000000
0.126000 0.000000 0.000000 0.527395 0.000000 0.000000 0.000000
0.127000 0.000000 0.000000 0.526269 0.000000 0.000000 0.000000
0.128000 0.000000 0.000000 0.525135 0.000000 0.000000 0.000000
0.129000 0.000000 0.000000 0.523993 0.000000 0.000000 0.000000
0.130000 0.000000 0.000000 0.522843 0.000000 0.000000 0.000000
0.131000 0.000000 0.000000 0.521685 0.000000 0.000000 0.000000
0.132000 0.000000 0.000000 0.520518 0.000000 0.000000 0.000000
0.133000 0.000000 0.000000 0.519344 0.000000 0.000000 0.000000
0.134000 0.000000 0.000000 0.518162 0.000000 0.000000 0.000000
0.135000 0.000000 0.000000 0.516971 0.000000 0.000000 0.000000
0.136000 0.000000 0.000000 0.515773 0.000000 0.000000 0.000000
0.137000 0.000000 0.000000 0.514566 0.000000 0.000000 0.000000
0.138000 0.000000 0.000000 0.513352 0.000000 0.000000 0.000000
0.139000 0.000000 0.000000 0.512129 0.000000 0.000000 0.000000
0.140000 0.000000 0.000000 0.510899 0.000000 0.000000 0.000000
0.141000 0.000000 0.000000 0.509661 0.000000 0.000000 0.000000
0.142000 0.000000 0.000000 0.508414 0.000000 0.000000 0.000000
0.143000 0.000000 0.000000 0.507160 0.000000 0.000000 0.000000
0.144000 0.000000 0.000000 0.505898 0.000000 0.000000 0.000000
0.145000 0.000000 0.000000 0.504628 0.000000 0.000000 0.000000
0.146000 0.000000 0.000000 0.503350 0.000000 0.000000 0.000000
0.147000 0.000000 0.000000 0.502064 0.000000 0.000000 0.000000
0.148000 0.000000 0.000000 0.500770 0.000000 0.000000 0.000000
0.149000 0.000000 0.000000 0.499469 0.000000 0.000000 0.000000
0.150000 0.000000 0.000000 0.498159 0.000000 0.000000 0.000000
0.151000 0.000000 0.000000 0.496842 0.000000 0.000000 0.000000
0.152000 0.000000 0.000000 0.495517 0.000000 0.000000 0.000000
0.153000 0.000000 0.000000 0.494184 0.000000 0.000000 0.000000
0.154000 0.000000 0.000000 0.492843 0.000000 0.000000 0.000000
0.155000 0.000000 0.000000 0.491495 0.000000 0.000000 0.000000
0.156000 0.000000 0.000000 0.490139 0.000000 0.000000 0.000000
0.157000 0.000000 0.000000 0.488775 0.000000 0.000000 0.000000
0.158000 0.000000 0.000000 0.487403 0.000000 0.000000 0.000000
0.159000 0.000000 0.000000 0.486023 0.000000 0.000000 0.000000
0.160000 0.000000 0.000000 0.484636 0.000000 0.000000 0.000000
0.161000 0.000000 0.000000 0.483241 0.000000 0.000000 0.000000
0.162000 0.000000 0.000000 0.481838 0.000000 0.000000 0.000000
0.163000 0.000000 0.000000 0.480428 0.000000 0.000000 0.000000
0.164000 0.000000 0.000000 0.479010 0.000000 0.000000 0.000000
0.165000 0.000000 0.000000 0.477584 0.000000 0.000000 0.000000
0.166000 0.000000 0.000000 0.476151 0.000000 0.000000 0.000000
0.167000 0.000000 0.000000 0.474710 0.000000 0.000000 0.000000
0.168000 0.000000 0.000000 0.473261 0.000000 0.000000 0.000000
0.169000 0.000000 0.000000 0.471805 0.000000 0.000000 0.000000
0.170000 0.000000 0.000000 0.470341 0.000000 0.000000 0.000000
0.171000 0.000000 0.000000 0.468869 0.000000 0.000000 0.000000
0.172000 0.000000 0.000000 0.467390 0.000000 0.000000 0.000000
0.173000 0.000000 0.000000 0.465904 0.000000 0.000000 0.000000
0.174000 0.000000 0.000000 0.464409 0.000000 0.000000 0.000000
0.175000 0.000000 0.000000 0.462907 0.000000 0.000000 0.000000
0.176000 0.000000 0.000000 0.461398 0.000000 0.000000 0.000000
0.177000 0.000000 0.000000 0.459881 0.000000 0.000000 0.000000
0.178000 0.000000 0.000000 0.458357 0.000000 0.000000 0.000000
0.179000 0.000000 0.000000 0.456825 0.000000 0.000000 0.000000
0.180000 0.000000 0.000000 0.455285 0.000000 0.000000 0.000000
0.181000 0.000000 0.000000 0.453738 0.000000 0.000000 0.000000
0.182000 0.000000 0.000000 0.452184 0.000000 0.000000 0.000000
0.183000 0.000000 0.000000 0.450622 0.000000 0.000000 0.000000
0.184000 0.000000 0.000000 0.449053 0.000000 0.000000 0.000000
0.185000 0.000000 0.000000 0.447476 0.000000 0.000000 0.000000
0.186000 0.000000 0.000000 0.445892 0.000000 0.000000 0.000000
0.187000 0.000000 0.000000 0.444300 0.000000 0.000000 0.000000
0.188000 0.000000 0.000000 0.442701 0.000000 0.000000 0.000000
0.189000 0.000000 0.000000 0.441095 0.000000 0.000000 0.000000
0.190000 0.000000 0.000000 0.439481 0.000000 0.000000 0.000000
0.191000 0.000000 0.000000 0.437859 0.000000 0.000000 0.000000
0.192000 0.000000 0.000000 0.436231 0.000000 0.000000 0.000000
0.193000 0.000000 0.000000 0.434595 0.000000 0.000000 0.000000
0.194000 0.000000 0.000000 0.432952 0.000000 0.000000 0.000000
0.195000 0.000000 0.000000 0.431301 0.000000 0.000000 0.000000
0.196000 0.000000 0.000000 0.429643 0.000000 0.000000 0.000000
0.197000 0.000000 0.000000 0.427978 0.000000 0.000000 0.000000
0.198000 0.000000 0.000000 0.426305 0.000000 0.000000 0.000000
0.199000 0.000000 0.000000 0.424625 0.000000 0.000000 0.000000
0.200000 0.000000 0.000000 0.422938 0.000000 0.000000 0.000000
0.201000 0.000000 0.000000 0.421244 0.000000 0.000000 0.000000
0.202000 0.000000 0.000000 0.419542 0.000000 0.000000 0.000000
0.203000 0.000000 0.000000 0.417833 0.000000 0.000000 0.000000
0.204000 0.000000 0.000000 0.416117 0.000000 0.000000 0.000000
0.205000 0.000000 0.000000 0.414394 0.000000 0.000000 0.000000
0.206000 0.000000 0.000000 0.412663 0.000000 0.000000 0.000000
0.207000 0.000000 0.000000 0.410925 0.000000 0.000000 0.000000
0.208000 0.000000 0.000000 0.409180 0.000000 0.000000 0.000000
0.209000 0.000000 0.000000 0.407428 0.000000 0.000000 0.000000
0.210000 0.000000 0.000000 0.405669 0.000000 0.000000 0.000000
0.211000 0.000000 0.000000 0.403902 0.000000 0.000000 0.000000
0.212000 0.000000 0.000000 0.402128 0.000000 0.000000 0.000000
0.213000 0.000000 0.000000 0.400348 0.000000 0.000000 0.000000
0.214000 0.000000 0.000000 0.398560 0.000000 0.000000 0.000000
0.215000 0.000000 0.000000 0.396765 0.000000 0.000000 0.000000
0.216000 0.000000 0.000000 0.394962 0.000000 0.000000 0.000000
0.217000 0.000000 0.000000 0.393153 0.000000 0.000000 0.000000
0.218000 0.000000 0.000000 0.391337 0.000000 0.000000 0.000000
0.219000 0.000000 0.000000 0.389513 0.000000 0.000000 0.000000
0.220000 0.000000 0.000000 0.387683 0.000000 0.000000 0.000000
0.221000 0.000000 0.000000 0.385845 0.000000 0.000000 0.000000
0.222000 0.000000 0.000000 0.384001 0.000000 0.000000 0.000000
0.223000 0.000000 0.000000 0.382149 0.000000 0.000000 0.000000
0.224000 0.000000 0.000000 0.380291 0.000000 0.000000 0.000000
0.225000 0.000000 0.000000 0.378425 0.000000 0.000000 0.000000
0.226000 0.000000 0.000000 0.376552 0.000000 0.000000 0.000000
0.227000 0.000000 0.000000 0.374673 0.000000 0.000000 0.000000
0.228000 0.000000 0.000000 0.372786 0.000000 0.000000 0.000000
0.229000 0.000000 0.000000 0.370892 0.000000 0.000000 0.000000
0.230000 0.000000 0.000000 0.368992 0.000000 0.000000 0.000000
0.231000 0.000000 0.000000 0.367084 0.000000 0.000000 0.000000
0.232000 0.000000 0.000000 0.365170 0.000000 0.000000 0.000000
0.233000 0.000000 0.000000 0.363248 0.000000 0.000000 0.000000
0.234000 0.000000 0.000000 0.361320 0.000000 0.000000 0.000000
0.235000 0.000000 0.000000 0.359385 0.000000 0.000000 0.000000
0.236000 0.000000 0.000000 0.357443 0.000000 0.000000 0.000000
0.237000 0.000000 0.000000 0.355494 0.000000 0.000000 0.000000
0.238000 0.000000 0.000000 0.353538 0.000000 0.000000 0.000000
0.239000 0.000000 0.000000 0.351575 0.000000 0.000000 0.000000
0.240000 0.000000 0.000000 0.349606 0.000000 0.000000 0.000000
0.241000 0.000000 0.000000 0.347629 0.000000 0.000000 0.000000
0.242000 0.000000 0.000000 0.345646 0.000000 0.000000 0.000000
0.243000 0.000000 0.000000 0.343656 0.000000 0.000000 0.000000
0.244000 0.000000 0.000000 0.341659 0.000000 0.000000 0.000000
0.245000 0.000000 0.000000 0.339655 0.000000 0.000000 0.000000
0.246000 0.000000 0.000000 0.337645 0.000000 0.000000 0.000000
0.247000 0.000000 0.000000 0.335628 0.000000 0.000000 0.000000
0.248000 0.000000 0.000000 0.333604 0.000000 0.000000 0.000000
0.249000 0.000000 0.000000 0.331573 0.000000 0.000000 0.000000
0.250000 0.000000 0.000000 0.329535 0.000000 0.000000 0.000000
0.251000 0.000000 0.000000 0.327491 0.000000 0.000000 0.000000
0.252000 0.000000 0.000000 0.325440 0.000000 0.000000 0.000000
0.253000 0.000000 0.000000 0.323382 0.000000 0.000000 0.000000
0.254000 0.000000 0.000000 0.321318 0.000000 0.000000 0.000000
0.255000 0.000000 0.000000 0.319246 0.000000 0.000000 0.000000
0.256000 0.000000 0.000000 0.317168 0.000000 0.000000 0.000000
0.257000 0.000000 0.000000 0.315084 0.000000 0.000000 0.000000
0.258000 0.000000 0.000000 0.312993 0.000000 0.000000 0.000000
0.259000 0.000000 0.000000 0.310895 0.000000 0.000000 0.000000
0.260000 0.000000 0.000000 0.308790 0.000000 0.000000 0.000000
0.261000 0.000000 0.000000 0.306679 0.000000 0.000000 0.000000
0.262000 0.000000 0.000000 0.304561 0.000000 0.000000 0.000000
0.263000 0.000000 0.000000 0.302437 0.000000 0.000000 0.000000
0.264000 0.000000 0.000000 0.300306 0.000000 0.000000 0.000000
0.265000 0.000000 0.000000 0.298168 0.000000 0.000000 0.000000
0.266000 0.000000 0.000000 0.296024 0.000000 0.000000 0.000000
0.267000 0.000000 0.000000 0.293873 0.000000 0.000000 0.000000
0.268000 0.000000 0.000000 0.291715 0.000000 0.000000 0.000000
0.269000 0.000000 0.000000 0.289551 0.000000 0.000000 0.000000
0.270000 0.000000 0.000000 0.287381 0.000000 0.000000 0.000000
0.271000 0.000000 0.000000 0.285204 0.000000 0.000000 0.000000
0.272000 0.000000 0.000000 0.283020 0.000000 0.000000 0.000000
0.273000 0.000000 0.000000 0.280830 0.000000 0.000000 0.000000
0.274000 0.000000 0.000000 0.278633 0.000000 0.000000 0.000000
0.275000 0.000000 0.000000 0.276430 0.000000 0.000000 0.000000
0.276000 0.000000 0.000000 0.274221 0.000000 0.000000 0.000000
0.277000 0.000000 0.000000 0.272004 0.000000 0.000000 0.000000
0.278000 0.000000 0.000000 0.269782 0.000000 0.000000 0.000000
0.279000 0.000000 0.000000 0.267553 0.000000 0.000000 0.000000
0.280000 0.000000 0.000000 0.265317 0.000000 0.000000 0.000000
0.281000 0.000000 0.000000 0.263075 0.000000 0.000000 0.000000
0.282000 0.000000 0.000000 0.260827 0.000000 0.000000 0.000000
0.283000 0.000000 0.000000 0.258572 0.000000 0.000000 0.000000
0.284000 0.000000 0.000000 0.256311 0.000000 0.000000 0.000000
0.285000 0.000000 0.000000 0.254043 0.000000 0.000000 0.000000
0.286000 0.000000 0.000000 0.251769 0.000000 0.000000 0.000000
0.287000 0.000000 0.000000 0.249488 0.000000 0.000000 0.000000
0.288000 0.000000 0.000000 0.247202 0.000000 0.000000 0.000000
0.289000 0.000000 0.000000 0.244908 0.000000 0.000000 0.000000
0.290000 0.000000 0.000000 0.242609 0.000000 0.000000 0.000000
0.291000 0.000000 0.000000 0.240303 0.000000 0.000000 0.000000
0.292000 0.000000 0.000000 0.237991 0.000000 0.000000 0.000000
0.293000 0.000000 0.000000 0.235672 0.000000 0.000000 0.000000
0.294000 0.000000 0.000000 0.233347 0.000000 0.000000 0.000000
0.295000 0.000000 0.000000 0.231016 0.000000 0.000000 0.000000
0.296000 0.000000 0.000000 0.228678 0.000000 0.000000 0.000000
0.297000 0.000000 0.000000 0.226334 0.000000 0.000000 0.000000
0.298000 0.000000 0.000000 0.223984 0.000000 0.000000 0.000000
0.299000 0.000000 0.000000 0.221628 0.000000 0.000000 0.000000
0.300000 0.000000 0.000000 0.219265 0.000000 0.000000 0.000000
0.301000 0.000000 0.000000 0.216896 0.000000 0.000000 0.000000
0.302000 0.000000 0.000000 0.214521 0.000000 0.000000 0.000000
0.303000 0.000000 0.000000 0.212140 0.000000 0.000000 0.000000
0.304000 0.000000 0.000000 0.209752 0.000000 0.000000 0.000000
0.305000 0.000000 0.000000 0.207358 0.000000 0.000000 0.000000
0.306000 0.000000 0.000000 0.204958 0.000000 0.000000 0.000000
0.307000 0.000000 0.000000 0.202552 0.000000 0.000000 0.000000
0.308000 0.000000 0.000000 0.200140 0.000000 0.000000 0.000000
0.309000 0.000000 0.000000 0.197721 0.000000 0.000000 0.000000
0.310000 0.000000 0.000000 0.195296 0.000000 0.000000 0.000000
0.311000 0.000000 0.000000 0.192865 0.000000 0.000000 0.000000
0.312000 0.000000 0.000000 0.190428 0.000000 0.000000 0.000000
0.313000 0.000000 0.000000 0.187985 0.000000 0.000000 0.000000
0.314000 0.000000 0.000000 0.185535 0.000000 0.000000 0.000000
0.315000 0.000000 0.000000 0.183080 0.000000 0.000000 0.000000
0.316000 0.000000 0.000000 0.180618 0.000000 0.000000 0.000000
0.317000 0.000000 0.000000 0.178151 0.000000 0.000000 0.000000
0.318000 0.000000 0.000000 0.175677 0.000000 0.000000 0.000000
0.319000 0.000000 0.000000 0.173197 0.000000 0.000000 0.000000
0.320000 0.000000 0.000000 0.170711 0.000000 0.000000 0.000000
0.321000 0.000000 0.000000 0.168219 0.000000 0.000000 0.000000
0.322000 0.000000 0.000000 0.165721 0.000000 0.000000 0.000000
0.323000 0.000000 0.000000 0.163216 0.000000 0.000000 0.000000
0.324000 0.000000 0.000000 0.160706 0.000000 0.000000 0.000000
0.325000 0.000000 0.000000 0.158190 0.000000 0.000000 0.000000
0.326000 0.000000 0.000000 0.155668 0.000000 0.000000 0.000000
0.327000 0.000000 0.000000 0.153139 0.000000 0.000000 0.000000
0.328000 0.000000 0.000000 0.150605 0.000000 0.000000 0.000000
0.329000 0.000000 0.000000 0.148065 0.000000 0.000000 0.000000
0.330000 0.000000 0.000000 0.145518 0.000000 0.000000 0.000000
0.331000 0.000000 0.000000 0.142966 0.000000 0.000000 0.000000
0.332000 0.000000 0.000000 0.140408 0.000000 0.000000 0.000000
0.333000 0.000000 0.000000 0.137843 0.000000 0.000000 0.000000
0.334000 0.000000 0.000000 0.135273 0.000000 0.000000 0.000000
0.335000 0.000000 0.000000 0.132697 0.000000 0.000000 0.000000
0.336000 0.000000 0.000000 0.130115 0.000000 0.000000 0.000000
0.337000 0.000000 0.000000 0.127527 0.000000 0.000000 0.000000
0.338000 0.000000 0.000000 0.124933 0.000000 0.000000 0.000000
0.339000 0.000000 0.000000 0.122333 0.000000 0.000000 0.000000
0.340000 0.000000 0.000000 0.119728 0.000000 0.000000 0.000000
0.341000 0.000000 0.000000 0.117116 0.000000 0.000000 0.000000
0.342000 0.000000 0.000000 0.114499 0.000000 0.000000 0.000000
0.343000 0.000000 0.000000 0.111875 0.000000 0.000000 0.000000
0.344000 0.000000 0.000000 0.109246 0.000000 0.000000 0.000000
0.345000 0.000000 0.000000 0.106611 0.000000 0.000000 0.000000
0.346000 0.000000 0.000000 0.103970 0.000000 0.000000 0.000000
0.347000 0.000000 0.000000 0.101323 0.000000 0.000000 0.000000
0.348000 0.000000 0.000000 0.098671 0.000000 0.000000 0.000000
0.349000 0.000000 0.000000 0.096012 0.000000 0.000000 0.000000
0.350000 0.000000 0.000000 0.093348 0.000000 0.000000 0.000000
0.351000 0.000000 0.000000 0.090678 0.000000 0.000000 0.000000
0.352000 0.000000 0.000000 0.088002 0.000000 0.000000 0.000000
0.353000 0.000000 0.000000 0.085320 0.000000 0.000000 0.000000
0.354000 0.000000 0.000000 0.082633 0.000000 0.000000 0.000000
0.355000 0.000000 0.000000 0.079940 0.000000 0.000000 0.000000
0.356000 0.000000 0.000000 0.077241 0.000000 0.000000 0.000000
0.357000 0.000000 0.000000 0.074536 0.000000 0.000000 0.000000
0.358000 0.000000 0.000000 0.071826 0.000000 0.000000 0.000000
0.359000 0.000000 0.000000 0.069110 0.000000 0.000000 0.000000
0.360000 0.000000 0.000000 0.066388 0.000000 0.000000 0.000000
0.361000 0.000000 0.000000 0.063660 0.000000 0.000000 0.000000
0.362000 0.000000 0.000000 0.060927 0.000000 0.000000 0.000000
0.363000 0.000000 0.000000 0.058188 0.000000 0.000000 0.000000
0.364000 0.000000 0.000000 0.055443 0.000000 0.000000 0.000000
0.365000 0.000000 0.000000 0.052693 0.000000 0.000000 0.000000
0.366000 0.000000 0.000000 0.049937 0.000000 0.000000 0.000000
0.367000 0.000000 0.000000 0.047175 0.000000 0.000000 0.000000
0.368000 0.000000 0.000000 0.044408 0.000000 0.000000 0.000000
0.369000 0.000000 0.000000 0.041635 0.000000 0.000000 0.000000
0.370000 0.000000 0.000000 0.038856 0.000000 0.000000 0.000000
0.371000 0.000000 0.000000 0.036072 0.000000 0.000000 0.000000
0.372000 0.000000 0.000000 0.033282 0.000000 0.000000 0.000000
0.373000 0.000000 0.000000 0.030486 0.000000 0.000000 0.000000
0.374000 0.000000 0.000000 0.027685 0.000000 0.000000 0.000000
0.375000 0.000000 0.000000 0.024878 0.000000 0.000000 0.000000
0.376000 0.000000 0.000000 0.022066 0.000000 0.000000 0.000000
0.377000 0.000000 0.000000 0.019248 0.000000 0.000000 0.000000
0.378000 0.000000 0.000000 0.016425 0.000000 0.000000 0.000000
0.379000 0.000000 0.000000 0.013596 0.000000 0.000000 0.000000
0.380000 0.000000 0.000000 0.013800 0.000000 0.000000 0.000000
0.381000 -0.000000 0.000000 0.013800 0.000000 0.000000 0.000000
0.382000 -0.000000 0.000000 0.013800 0.000000 0.000000 0.000000
0.383000 -0.000000 0.000000 0.013800 0.000000 0.000000 0.000000
0.384000 -0.000000 0.000000 0.013800 0.000000 0.000000 0.000000
0.385000 -0.000000 0.000000 0.013800 0.000000 0.000000 0.000000
0.386000 -0.000000 0.000000 0.013800 0.000000 0.000000 0.000000
0.387000 -0.000000 0.000000 0.013800 0.000000 0.000000 0.000000
0.388000 -0.000000 0.000000 0.013800 0.000000 0.000000 0.000000
0.389000 -0.000000 0.000000 0.013800 0.000000 0.000000 0.000000
0.390000 -0.000000 0.000000 0.013800 0.000000 0.000000 0.000000
0.391000 -0.000000 0.000000 0.013800 0.000000 0.000000 0.000000
0.392000 -0.000000 0.000000 0.013800 0.000000 0.000000 0.000000
0.393000 -0.000000 0.000000 0.013800 0.000000 0.000000 0.000000
0.394000 -0.000000 0.000000 0.013800 0.000000 0.000000 0.000000
0.395000 -0.000000 0.000000 0.013800 0.000000 0.000000 0.000000
0.396000 -0.000000 0.000000 0.013800 0.000000 0.000000 0.000000
0.397000 -0.000000 0.000000 0.013800 0.000000 0.000000 0.000000
0.398000 -0.000000 0.000000 0.013800 0.000000 0.000000 0.000000
0.399000 -0.000000 0.000000 0.013800 0.000000 0.000000 0.000000
0.400000 -0.000000 0.000000 0.013800 0.000000 0.000000 0.000000
0.401000 -0.000000 0.000000 0.013800 0.000000 0.000000 0.000000
0.402000 -0.000000 0.000000 0.013800 0.000000 0.000000 0.000000
0.403000 -0.000000 0.000000 0.013800 0.000000 0.000000 0.000000
0.404000 -0.000000 0.000000 0.013800 0.000000 0.000000 0.000000
0.405000 -0.000000 0.000000 0.013800 0.000000 0.000000 0.000000
0.406000 -0.000000 0.000000 0.013800 0.000000 0.000000 0.000000
0.407000 -0.000000 0.000000 0.013800 0.000000 0.000000 0.000000
0.408000 -0.000000 0.000000 0.013800 0.000000 0.000000 0.000000
0.409000 -0.000000 0.000000 0.013800 0.000000 0.000000 0.000000
0.410000 -0.000000 0.000000 0.013800 0.000000 0.000000 0.000000
0.411000 -0.000000 0.000000 0.013800 0.000000 0.000000 0.000000
0.412000 -0.000000 0.000000 0.013800 0.000000 0.000000 0.000000
0.413000 -0.000000 0.000000 0.013800 0.000000 0.000000 0.000000
0.414000 -0.000000 0.000000 0.013800 0.000000 0.000000 0.000000
0.415000 -0.000000 0.000000 0.013800 0.000000 0.000000 0.000000
0.416000 -0.000000 0.000000 0.013800 0.000000 0.000000 0.000000
0.417000 -0.000000 0.000000 0.013800 0.000000 0.000000 0.000000
0.418000 -0.000000 0.000000 0.013800 0.000000 0.000000 0.000000
0.419000 -0.000000 0.000000 0.013800 0.000000 0.000000 0.000000
0.420000 -0.000000 0.000000 0.013800 0.000000 0.000000 0.000000
0.421000 -0.000000 0.000000 0.013800 0.000000 0.000000 0.000000
0.422000 -0.000000 0.000000 0.013800 0.000000 0.000000 0.000000
0.423000 -0.000000 0.000000 0.013800 0.000000 0.000000 0.000000
0.424000 -0.000000 0.000000 0.013800 0.000000 0.000000 0.000000
0.425000 -0.000000 0.000000 0.013800 0.000000 0.000000 0.000000
0.426000 -0.000000 0.000000 0.013800 0.000000 0.000000 0.000000
0.427000 -0.000000 0.000000 0.013800 0.000000 0.000000 0.000000
0.428000 -0.000000 0.000000 0.013800 0.000000 0.000000 0.000000
0.429000 -0.000000 0.000000 0.013800 0.000000 0.000000 0.000000
0.430000 -0.000000 0.000000 0.013800 0.000000 0.000000 0.000000
0.431000 -0.000000 0.000000 0.013800 0.000000 0.000000 0.000000
0.432000 -0.000000 0.000000 0.013800 0.000000 0.000000 0.000000
0.433000 -0.000000 0.000000 0.013800 0.000000 0.000000 0.000000
